channel,channel_id,video_id,title,published_at_utc,public_view_count,retrieved_at_utc,canonical_url,source,reason
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,AhGZm5K6Q-I,헝가리 만랩이 알려주는 부다페스트 여행 팁  / 헝가리 살이 플펭 부부의 세계여행,2024-03-17T06:00:03Z,90114,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=AhGZm5K6Q-I,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,yMKF1qROtyE,"여기 살면 100살까지 살 것 같아요. 모든 것이 충분한 리가 , 라트비아 / 플펭 세계 살이 유럽여행",2024-10-06T01:00:36Z,89651,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=yMKF1qROtyE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ykK80rePVsU,유럽 실거주 6개월에 느끼는 한국인이 유럽 살기 힘든 진짜 이유 / 유럽 살이 플펭의 세계여행,2024-05-26T06:00:33Z,87508,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ykK80rePVsU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,_kElbd9zGWE,유럽 생활 2년째.. 그래서 뭐 먹고 사냐고? / 플펭 세계살이 / 헝가리 부다페스트,2025-09-14T00:00:53Z,83089,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=_kElbd9zGWE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,w-LgOWdHTRM,3년간 여행만 다닌 부부의 통장 잔고 / 부다페스트 한달살기 / 파이어족 세계여행,2023-10-04T07:19:26Z,80608,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=w-LgOWdHTRM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,JGmPR1ULgy4,내가 부다페스트에 집을 사려는 이유 ? / 렌트 수익률과 관리 비용 이야기,2023-10-19T06:00:05Z,77847,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=JGmPR1ULgy4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,3FlpTK9B-Xg,"긴급 점검하는 재정상태, 이렇게 먹고 살고 있어요 / 헝가리 살이하는 부부의 세계여행",2024-03-03T06:01:56Z,73073,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=3FlpTK9B-Xg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,IFxmaU05ht8,한달만에 집 처분하고 부다페스트로 가는 이유 / 플펭의 유럽살이 세계여행,2024-03-31T06:00:07Z,70673,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=IFxmaU05ht8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,fglrq3AbOOA,서울 지옥철을 씹어먹는 최고 난이도 국경 퇴근전쟁_ 말레이시아 조호르바루 / 플펭,2025-02-09T00:00:26Z,61522,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=fglrq3AbOOA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,HqGAUIYTiU4,할수록 마이너스인 유럽생활 주식 대폭락의 시대,2024-08-07T06:00:09Z,57219,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=HqGAUIYTiU4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,3S5RL-JJoxg,"유럽 살이 1년 생활비 정산 , 기로에 서다 / 플펭 _헝가리",2025-02-16T00:00:04Z,49584,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=3S5RL-JJoxg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,Tu1OkrMbD1U,"남프랑스 여행 몰아보기/ 아비뇽, 생 래미 드 프로방스, 아를, 액상 프로방스, 니스, 칸, 모나코, 쌩 뽈드방스/ 플펭",2025-04-06T00:00:20Z,47384,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Tu1OkrMbD1U,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,vlG97IIvsok,"한달살기 원픽! 치명적 매력 에스토니아, 탈린 / 플펭 유럽살이 세계여행",2024-09-22T23:00:35Z,45941,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=vlG97IIvsok,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,Sui05pcVaNw,"Ai 통역 앱 진짜 쓸만해? _구글, 삼성 갤럭시 s24, chat gpt 비교 분석 /플펭 세계여행",2024-07-14T06:00:23Z,45521,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Sui05pcVaNw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,_CV6AYbyDwA,"뮌헨 여행에서 제일 먼저 가봐야 할 곳 , 뮌헨에서 일주일(1) / 세계여행, 독일 여행",2022-12-29T06:00:08Z,44114,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=_CV6AYbyDwA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,I5wPHpD3l5Q,유럽 생활 1년째 맞게 된 최악의 환율 그리고 유럽 최고 인플레이션  / 헝가리 플펭,2025-04-03T01:07:24Z,43776,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=I5wPHpD3l5Q,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,oKU6Ug89xto,"세계 최고 부자나라 모나코의 부동산 가격은? 모나코여행, 세계여행 #shorts",2022-11-15T08:46:04Z,43705,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=oKU6Ug89xto,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,25Xx6zuuMHA,"직장 때려치우고 유럽 이사왔어요 한달 생활비 얼마 필요할까? / 플펭 유럽살이, 헝가리",2024-09-08T06:00:01Z,43573,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=25Xx6zuuMHA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,h3qs1bFECk4,유럽에서 살면서 하고 싶은거 다하고 한달에 얼마나 들었나 / 헝가리 살이 플펭 부부의 세계여행,2024-01-28T06:00:29Z,43037,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=h3qs1bFECk4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,Cj5ofFXNnjo,"지금 당장 유럽 비행기표를 사야할 이유, 포르투 바이블 / 플펭 세계여행, Porto  포르투갈",2025-09-22T01:00:21Z,42344,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Cj5ofFXNnjo,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,_MWi8MkL7p0,나의 소중한 휴가 실패없이 에어비앤비 구하는 노하우/ 유럽살이 플펭 세계여행 / 프라하,2024-06-16T06:00:14Z,40468,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=_MWi8MkL7p0,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,SSWwbP5ZFNo,"천년의 도시 센텐드레, 부다페스트에서 40분이면 ok 헝가리 소도시 여행 / 플펭",2025-03-16T00:00:30Z,38769,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=SSWwbP5ZFNo,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,raG-MtgClvQ,"유럽에 2년 살아보면 알게되는 것/ 플펭 세계살이, 부다페스트, 헝가리",2026-04-01T03:14:04Z,38289,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=raG-MtgClvQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,6q8I1bKrOhk,"오버 투어리즘에서 소매치기까지 바르셀로나의 하루 / 플펭 세계여행, 스페인",2025-12-07T00:00:08Z,38114,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=6q8I1bKrOhk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,3aH57L3d7xk,"드레스덴, 독일 소도시 여행에서 여행 유투버 현타가 와 버렸다",2024-06-09T06:00:02Z,37715,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=3aH57L3d7xk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,thGnmIdHnFE,"집앞 대참사, 부다페스트의 반전 / 플펭 세계여행, 헝가리",2026-04-08T08:12:12Z,37359,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=thGnmIdHnFE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,4F3sj9TZh4o,이탈리아 가고 싶은데 비싸서 고민이라면 여기 가세요. 시칠리아 _카타니아 /플펭,2024-10-27T01:00:05Z,37280,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=4F3sj9TZh4o,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,YlHhoy3zaPw,"불타는 유럽으로 돌아오다 / 헝가리 부다페스트, 플펭 세계여행",2026-07-15T00:00:34Z,37193,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=YlHhoy3zaPw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,8syRlqy1LdM,"꽉 채운 유럽 여행, 시칠리아 간다면 무조건 팔레르모  / 플펭 세계여행",2024-11-10T00:00:11Z,36497,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=8syRlqy1LdM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,GcC4Mx2ewD8,"프랑스 남부 여행 , 아비뇽에서 가봐야할 곳. 남프랑스 아비뇽 물가",2022-07-18T07:33:11Z,36206,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=GcC4Mx2ewD8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,iQEUff9Rdjw,"3만 여행 유투버는 먹고 살만한가? 수익공개 / 플펭 셰계여행, 부다페스트, 헝가리 #광고, #스픽",2026-02-19T00:00:31Z,35686,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=iQEUff9Rdjw,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,oMUUw7TdBw8,"월급이 없는 삶 불안하지 아니한가. 헝가리 살이 2년차 / 플펭 세계살이, 부다페스트",2026-04-26T00:00:57Z,35590,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=oMUUw7TdBw8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,gU_-Er_-y-o,"맛과 가격이 동시에 만족스러운 완벽한 여행지 시칠리아 5일 여행 / 파이어족 부부 세계여행, 이탈리아",2023-12-10T06:00:24Z,35163,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=gU_-Er_-y-o,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,--HrAK9M7ZY,한국인 유럽살이 시도했다 열폭한 날 / 플펭 + 독거남,2023-11-26T06:00:00Z,34933,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=--HrAK9M7ZY,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,pgeFXBIiaC8,"다시 온 유럽 폭염에 다뉴브 강도 말랐다. / 플펭 세계살이, 헝가리, 부다페스트",2026-08-02T00:00:20Z,34078,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=pgeFXBIiaC8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,UxZY68ROUXU,집값도 상상을 초월하는 변화하는 폴란드 / 유럽에서 살아보기 파이어족 부부 세계여행,2024-01-21T06:00:23Z,32359,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=UxZY68ROUXU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,UVF8ZLsFoHk,"애증의 나라 프랑스, 리옹 에서 일주일 여행 / 남프랑스 여행, 세계여행",2022-12-22T09:27:43Z,32073,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=UVF8ZLsFoHk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,_LwR3Xek5p0,유럽 골든 비자 5개국 비교 분석 / 유럽살이 하는 파이어족 부부의 세계여행,2024-01-24T06:00:28Z,32024,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=_LwR3Xek5p0,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,7aEqchlf4LU,유럽 살이 일년째 겨울 되니 한국 가고 싶어지는 이유 /플펭  헝가리,2024-11-17T00:00:05Z,31664,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=7aEqchlf4LU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,azPMyJjnEcM,더워도 너무 더운 지금 유럽 여행 취소가 답인가? / 플펭 세계살이_ 헝가리 부다페스트,2025-07-02T00:00:03Z,31586,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=azPMyJjnEcM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ziu6652OBDg,먼 나라 이야기인데 묘하게 한국과 닮은 최신 헝가리 이슈/ 플펭 유럽살이,2024-11-03T00:00:39Z,30472,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ziu6652OBDg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,-HeThvZ74I0,"이탈리아 11일간 여행경비 정산 (피렌체, 시냐, 볼로냐, 모데나) / 플펭 세계여행, 이탈리아",2026-05-10T00:00:00Z,30282,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=-HeThvZ74I0,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,CPqYILFvZeA,"뻔한 관광지만 보고 가기에는 아쉬운, 플펭이 말아주는 포르투 여행 part2  / 세계여행 , 포르투갈",2025-10-05T00:00:15Z,29956,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=CPqYILFvZeA,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,z1viDCvq7Cs,한국인만 모르는 유럽의 히든 잼! 추천 도시 Best 5 / 플펭 세계여행,2026-05-31T00:00:37Z,29475,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=z1viDCvq7Cs,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ZRh3k1gKk_w,"10년 프로 여행러도 당했다. 에어비앤비 환불 받는 법/ 부에노스아이레스 ep2 / 플펭, 아르헨티나",2026-02-01T00:00:39Z,29356,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ZRh3k1gKk_w,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,eanYGeXCUeg,20년 유럽 거주권 준다던 헝가리 골든비자 최신 업데이트 2025년 / 플펭 _유럽살이,2025-01-22T00:12:41Z,29252,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=eanYGeXCUeg,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,OOMXH7IMT1c,"유럽 겨울여행을 준비한다면 꼭 봐야할 영상 / 플펭 헝가리 살이, 부다페스트",2024-12-22T00:00:13Z,28671,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=OOMXH7IMT1c,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,HvvpPH7FfqQ,아말피 가다 반했다! 살레르노에 꽂힌 이유  / 플펭 이탈리아 여행,2024-12-29T00:00:11Z,28452,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=HvvpPH7FfqQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ligP5zeLi_8,5월  부다페스트에 오지 않으면 정말 후회합니다! / 유럽살이 플펭 세계여행,2024-05-19T06:00:17Z,28121,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ligP5zeLi_8,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ND5x9rtxG3I,유럽 비트코인 대 투자의 시대  / 플펭,2025-08-03T00:00:24Z,28000,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ND5x9rtxG3I,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,EaOWO4fzVTI,"발로 뛰는 겨울 파리여행 세번째 이야기, 마헤지구, 몽마르뜨 / 플펭 세계여행, 프랑스",2026-01-18T00:00:17Z,27983,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=EaOWO4fzVTI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,gjMOOvaCMMY,유럽 여행이 점점 어려워지는 이유 (류블랴나 슬로베니아) / 플펭 세계여행,2025-06-15T00:00:54Z,27881,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=gjMOOvaCMMY,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,9r9BCc19pto,프라하의 놀라운 반격 ' 세계 6대 부국의 영광' 돌아오나!! / 플펭 유럽살이 세계여행,2024-06-23T06:00:04Z,27789,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=9r9BCc19pto,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,b6yej0i3bdI,"무너진다는 유럽에서 집값은 왜?/ 헝가리 재래시장 , 현지인은 이렇게 삽니다/  / 플펭, 부다페스트",2025-03-09T00:00:23Z,27735,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=b6yej0i3bdI,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ISOx2oMupbk,24시간이 모자란 지중해 유럽 소도시 / 슬로베니아 피란 (2),2025-06-25T06:02:21Z,27618,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ISOx2oMupbk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,JmztkxOpOxk,부다페스트 끝에 무엇이 있을까 / 헝가리 살이 플펭 부부,2025-03-23T00:00:12Z,27084,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=JmztkxOpOxk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,jZTuvKIU86g,"이 곳에 오면 부다페스트만 보고 갔던 지난날의 나를 반성해 /  플펭, 페치",2024-02-25T06:00:29Z,26903,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=jZTuvKIU86g,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,fR4iaxQCb0k,"너무 잘나가서 미치겠는 유럽의 라이징 스타 / 플펭, 그리스 아테네",2024-04-21T06:00:15Z,26902,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=fR4iaxQCb0k,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,ZVrqXfjbbSE,"비엔나 환승, 반나절 투어 이렇게 해보세요 / 플펭 세계살이 유럽여행",2024-12-01T00:00:29Z,26897,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=ZVrqXfjbbSE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,K6Xoy4h3iN4,"한때는 발칸의 파리였다던 곳에 최악의 독재가 휩쓸고 갔..지금은? / 루마니아 , 부쿠레슈트/ 플펭",2025-04-28T07:40:09Z,26802,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=K6Xoy4h3iN4,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,872s3sd4-7g,"비싼 유럽 여행에 지쳤다면, 포르투에서 가는 근교도시 여행, 아베이루 aveiro  / 플펭 세계여행, 포르투갈",2025-10-12T01:10:17Z,26563,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=872s3sd4-7g,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,GIM1_S5l0WU,"발리 도착하자마자 교통사고, 응급실 가다 / 플펭 세계여행_발리(1)",2025-01-19T00:00:09Z,26103,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=GIM1_S5l0WU,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,Y3tG9pjzACk,"유럽 실제 1년 살아봄. 1년 생활비 정산 / 플펭 , 헝가리, 부다페스트",2026-01-08T00:00:50Z,25892,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Y3tG9pjzACk,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,WL3exfTITns,"인기 많은데는 다 이유가 있다, 스플리트 / 플펭 세계여행 , 크로아티아 Split",2026-07-26T00:00:22Z,25840,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=WL3exfTITns,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,XtPXMSPo1cE,남프랑스 일주 여행 총 비용 & 꿀팁 정리 !  / 파이어족 부부 세계여행,2023-02-19T06:00:20Z,25562,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=XtPXMSPo1cE,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,Ix-lYL4dW78,"내돈내산 루프트한자 프리미엄 이코노미 타고 아르헨티나 갑니다 / 플펭 , 부에노스아이레스 ep.1",2026-01-25T00:00:32Z,25337,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=Ix-lYL4dW78,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,h1lwVdAhJIQ,천국의 풍경인데 앉으면 가격이 4배가 되는 곳 /  아말피 여행,2025-01-05T00:00:33Z,25051,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=h1lwVdAhJIQ,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
플팽부부,UCsEfn-G__mrwWwhw2cZKu6Q,6BF0DKCEtuM,부다페스트 크리스마스 호구가 되었다 / 플펭 헝가리,2023-12-31T06:00:04Z,24991,2026-08-28T21:06:41Z,https://www.youtube.com/watch?v=6BF0DKCEtuM,"YouTube Data API search.list(order=viewCount,channelId)->videos.list(snippet,statistics)",below_100000_or_missing_required_field
